method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
replay,0.20140000000000002,0.78375,-0.78375,-0.057499999999999996,0.7024,0.15975,0.501,14.089054923999356,564480,564480,12447244615680,0,2459200,0
distillation,0.1712,0.83125,-0.83125,-0.057499999999999996,0.7030000000000001,0.16649999999999998,0.5318,12.128056261019083,403200,725760,11261792747520,0,0,0
slowheat_replay,0.20390000000000003,0.7887500000000001,-0.7887500000000001,-0.048249999999999994,0.7369,0.12425,0.5329999999999999,25.477767044998473,564480,564480,12462316982740,15072367060,2459200,0
slowheat_distillation,0.17029999999999998,0.831125,-0.831125,-0.049249999999999995,0.6589,0.22037499999999996,0.48860000000000003,22.970425915991655,403200,725760,11275867759060,14075011540,0,0
derpp,0.2205,0.76625,-0.76625,-0.057499999999999996,0.695,0.174125,0.4744999999999999,14.555386906984495,564480,564480,12447244615680,0,2459200,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.1972,0.793625,-0.793625,-0.054,0.6933,0.17475000000000002,0.49610000000000004,23.669784630008508,564480,564480,12462278243840,15033628160,2459200,8000
er_ace,0.26180000000000003,0.2919999999999999,0.031,-0.049874999999999996,0.7651,0.08362499999999998,0.5033,14.55464319899329,564480,564480,12447244615680,0,2459200,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.308,0.243,0.033500000000000016,-0.036625,0.7873,0.06374999999999997,0.4793,22.80429795998498,564480,564480,12462278243840,15033628160,2459200,0
agem,0.1738,0.824875,-0.824875,-0.056124999999999994,0.6615,0.21612499999999998,0.48769999999999997,15.42907991699758,564480,564480,12447244615680,0,2459200,0
ewc,0.1686,0.827375,-0.827375,-0.057499999999999996,0.6049999999999999,0.281875,0.4363999999999999,14.70639588299673,403200,403200,8927968349170,37079337970,0,0
si,0.1694,0.825625,-0.825625,-0.056124999999999994,0.6729,0.19624999999999998,0.5035000000000001,16.33527611999307,403200,403200,8962768144300,71879133100,0,0
lwf_calibrated,0.172,0.830375,-0.830375,-0.057499999999999996,0.6828000000000001,0.19187499999999996,0.5108000000000001,12.451337081001839,403200,725760,11261792747520,0,0,0
replay_balanced,0.2076,0.77875,-0.77875,-0.057374999999999995,0.7229,0.13674999999999998,0.5153,14.150097964011366,564480,564480,12447244615680,0,2459200,0
replay_more_epochs,0.1948,0.796625,-0.796625,-0.05474999999999999,0.7008,0.16637500000000002,0.506,28.371576520003146,1128960,1128960,24894489231360,0,2459200,0
replay_early_stopping,0.21030000000000001,0.7615000000000001,-0.7615000000000001,-0.042249999999999996,0.7625000000000001,0.07549999999999996,0.5522,7.489918930979911,290304,290304,6401440088064,0,2459200,0
replay_global_lr_reduction,0.2239,0.775375,-0.775375,-0.063625,0.7813,0.08024999999999999,0.5574,14.319248535990482,564480,564480,12447244615680,0,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25,0.20800000000000002,0.77725,-0.77725,-0.054,0.7468,0.105625,0.5388,23.342313223984092,564480,564480,12462278243840,15033628160,2459200,0
slowheat_hidden_beta_30_budget_0.25,0.1703,0.8308749999999999,-0.8308749999999999,-0.05425,0.6009,0.292625,0.4306,19.08997201398597,403200,403200,8904931735040,14042723840,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.20550000000000002,0.7855000000000001,-0.7855000000000001,-0.05375,0.7468,0.110375,0.5413,23.356751728977542,564480,564480,12462278243840,15033628160,2459200,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.20299999999999999,0.7879999999999999,-0.7879999999999999,-0.04649999999999999,0.7441000000000001,0.11299999999999996,0.5411000000000001,25.51069467997877,564480,564480,12462316982740,15072367060,2459200,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.2338,0.7417500000000001,-0.7417500000000001,-0.054,0.7468,0.105625,0.513,23.81664614600595,564480,564480,12462278243840,15033628160,2459200,0
