method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
slowheat_derpp_hidden_beta_30_budget_0.25,0.849,0.16799999999999998,-0.16799999999999998,-0.2325,0.983,0.010000000000000009,0.134,4.27096494298894,143360,143360,202331580800,407300480,628800,8000
er_ace,0.6921999999999999,0.05750000000000002,0.418,-0.23525000000000001,0.9827999999999999,0.014500000000000013,0.29059999999999997,2.472255214001052,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.6762,0.067,0.39,-0.231,0.9814,0.012750000000000011,0.3052,3.9229451440041885,143360,143360,202331580800,407300480,628800,0
agem,0.197,0.9955,-0.9955,-0.23600000000000002,0.8996000000000001,0.11725,0.7026000000000001,2.6610021209926344,143360,143360,201924280320,0,628800,0
ewc,0.1948,0.9934999999999999,-0.9934999999999999,-0.23650000000000002,0.7054,0.35524999999999995,0.5106,2.837258079001913,102400,102400,144834778290,603149490,0,0
si,0.196,0.9947499999999999,-0.9947499999999999,-0.23650000000000002,0.7412,0.3132499999999999,0.5451999999999999,3.1184741769975517,102400,102400,145402655880,1171027080,0,0
lwf_calibrated,0.1968,0.99475,-0.99475,-0.23650000000000002,0.8854,0.13425,0.6886,2.1990306029911153,102400,184320,182693396480,0,0,0
replay_balanced,0.788,0.25175000000000003,-0.25175000000000003,-0.23625,0.9794,0.018000000000000016,0.19140000000000001,2.2761803370085545,143360,143360,201924280320,0,628800,0
replay_more_epochs,0.7814,0.26249999999999996,-0.26249999999999996,-0.23650000000000002,0.9794,0.018750000000000017,0.19800000000000006,4.924402325996198,286720,286720,403848560640,0,628800,0
replay_early_stopping,0.7852,0.24999999999999997,-0.24999999999999997,-0.231,0.978,0.015249999999999986,0.19279999999999997,1.9671814239991363,109568,109568,154327842816,0,628800,0
replay_global_lr_reduction,0.706,0.32875,-0.32875,-0.22625,0.9747999999999999,0.004750000000000004,0.26879999999999993,2.1721488700131886,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.798,0.23675,-0.23675,-0.22749999999999998,0.9810000000000001,0.014000000000000012,0.18300000000000005,4.091611787007423,143360,143360,202331580800,407300480,628800,0
slowheat_hidden_beta_30_budget_0.25,0.195,0.9929999999999999,-0.9929999999999999,-0.23650000000000002,0.775,0.268,0.5800000000000001,3.2126949570083525,102400,102400,144576014720,344385920,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.792,0.244,-0.244,-0.23074999999999998,0.9812,0.013500000000000012,0.18919999999999992,4.092175933998078,143360,143360,202331580800,407300480,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.7816,0.255,-0.255,-0.22975,0.9795999999999999,0.013749999999999984,0.19799999999999995,4.805475742003182,143360,143360,202338347400,414067080,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8633999999999998,0.13924999999999998,-0.13924999999999998,-0.2335,0.9810000000000001,0.014000000000000012,0.11760000000000026,4.18244729199796,143360,143360,202331580800,407300480,628800,0
