reference,candidate,metric,seed,reference_value,candidate_value,difference
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,3037,-0.026,-0.02,0.005999999999999998
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,311,0.985,0.9838000000000001,-0.0011999999999998678
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,617,0.9796000000000001,0.9810000000000001,0.0013999999999999568
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,919,0.9837999999999999,0.986,0.0022000000000000908
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1223,0.9815999999999999,0.9861999999999999,0.0045999999999999375
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1523,0.9833999999999999,0.9823999999999999,-0.0010000000000000009
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1823,0.9841999999999999,0.9805999999999999,-0.0035999999999999366
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,2129,0.9812,0.9785999999999999,-0.0026000000000000467
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,2423,0.9856,0.983,-0.0026000000000000467
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,2729,0.982,0.9805999999999999,-0.0014000000000000679
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,3037,0.9848000000000001,0.9804,-0.0044000000000000705
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,311,0.007750000000000007,0.005750000000000005,-0.0020000000000000018
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,617,0.016749999999999987,0.014000000000000012,-0.0027499999999999747
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,919,0.008750000000000008,0.004750000000000004,-0.0040000000000000036
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,1223,0.014250000000000013,0.0050000000000000044,-0.009250000000000008
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,1523,0.01150000000000001,0.01050000000000001,-0.0010000000000000009
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,1823,0.010000000000000009,0.01150000000000001,0.0015000000000000013
