reference,candidate,metric,seed,reference_value,candidate_value,difference
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,498275854,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,1700414243,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,total_model_examples_processed,303045716,409600.0,409600.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,2037868115,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,197201656,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,315911652,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,1329807151,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,661500785,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,881911756,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,544969310,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,498275854,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,1700414243,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_total_flops,303045716,9145260441600.0,9159526138880.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,2037868115,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,197201656,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,315911652,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,1329807151,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,661500785,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,881911756,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,544969310,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,498275854,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,1700414243,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,estimated_overhead_flops,303045716,0.0,14265697280.0,14265697280.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,2037868115,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,197201656,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,315911652,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,1329807151,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,661500785,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,881911756,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,544969310,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,498275854,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,1700414243,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,replay_memory_bytes,303045716,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,2037868115,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,197201656,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,315911652,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,1329807151,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,661500785,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,881911756,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,544969310,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,498275854,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,1700414243,0.0,0.0,0.0
vanilla,slowheat_hidden_beta_30_budget_0.25,stored_logits_bytes,303045716,0.0,0.0,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,2037868115,0.0947,0.10049999999999999,0.005799999999999986
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,197201656,0.09059999999999999,0.1,0.00940000000000002
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,315911652,0.091,0.0972,0.006199999999999997
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,1329807151,0.0901,0.0972,0.007099999999999995
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,661500785,0.0922,0.0981,0.0059000000000000025
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,881911756,0.0988,0.09580000000000001,-0.002999999999999989
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,544969310,0.0955,0.09790000000000001,0.0024000000000000132
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,498275854,0.09290000000000001,0.1021,0.009199999999999986
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,1700414243,0.09219999999999999,0.10029999999999999,0.008099999999999996
replay,slowheat_replay_hidden_beta_30_budget_0.25,final_average_accuracy,303045716,0.0889,0.09990000000000002,0.01100000000000001
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,2037868115,0.4757777777777778,0.48000000000000004,0.004222222222222238
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,197201656,0.47688888888888886,0.47988888888888886,0.0030000000000000027
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,315911652,0.4736666666666667,0.4802222222222222,0.006555555555555537
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,1329807151,0.4772222222222222,0.48066666666666674,0.0034444444444445277
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,661500785,0.4731111111111111,0.482,0.00888888888888889
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,881911756,0.4716666666666667,0.4817777777777777,0.010111111111111015
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,544969310,0.46677777777777774,0.4838888888888889,0.017111111111111188
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,498275854,0.47411111111111115,0.4744444444444445,0.00033333333333335213
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,1700414243,0.4715555555555555,0.4817777777777778,0.0102222222222223
replay,slowheat_replay_hidden_beta_30_budget_0.25,average_forgetting,303045716,0.47266666666666673,0.4766666666666667,0.003999999999999948
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,2037868115,-0.4757777777777778,-0.48000000000000004,-0.004222222222222238
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,197201656,-0.47688888888888886,-0.47988888888888886,-0.0030000000000000027
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,315911652,-0.4736666666666667,-0.4802222222222222,-0.006555555555555537
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,1329807151,-0.4772222222222222,-0.48066666666666674,-0.0034444444444445277
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,661500785,-0.4731111111111111,-0.482,-0.00888888888888889
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,881911756,-0.4716666666666667,-0.4817777777777777,-0.010111111111111015
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,544969310,-0.46677777777777774,-0.4838888888888889,-0.017111111111111188
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,498275854,-0.47411111111111115,-0.4744444444444445,-0.00033333333333335213
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,1700414243,-0.4715555555555555,-0.4817777777777778,-0.0102222222222223
replay,slowheat_replay_hidden_beta_30_budget_0.25,backward_transfer,303045716,-0.47266666666666673,-0.4766666666666667,-0.003999999999999948
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,2037868115,-0.020777777777777777,-0.021333333333333333,-0.0005555555555555557
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,197201656,-0.012555555555555556,-0.012555555555555556,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,315911652,-0.01988888888888889,-0.020444444444444446,-0.0005555555555555557
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,1329807151,-0.027666666666666666,-0.027666666666666666,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,661500785,-0.014555555555555552,-0.014555555555555556,-3.469446951953614e-18
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,881911756,-0.024777777777777777,-0.024777777777777777,0.0
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,544969310,-0.01877777777777778,-0.018555555555555558,0.00022222222222222088
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,498275854,-0.021555555555555557,-0.022000000000000002,-0.0004444444444444452
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,1700414243,-0.016888888888888887,-0.01711111111111111,-0.00022222222222222435
replay,slowheat_replay_hidden_beta_30_budget_0.25,forward_transfer,303045716,-0.01911111111111111,-0.01922222222222222,-0.00011111111111111044
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,2037868115,0.396,0.43220000000000003,0.03620000000000001
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,197201656,0.39069999999999994,0.4349,0.04420000000000007
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,315911652,0.39,0.42089999999999994,0.030899999999999928
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1329807151,0.3888,0.4343,0.04550000000000004
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,661500785,0.39859999999999995,0.43629999999999997,0.03770000000000001
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,881911756,0.39350000000000007,0.4325,0.038999999999999924
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,544969310,0.39859999999999995,0.43099999999999994,0.032399999999999984
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,498275854,0.38350000000000006,0.4367,0.053199999999999914
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,1700414243,0.37920000000000004,0.43249999999999994,0.0532999999999999
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_final_accuracy,303045716,0.3912,0.4418,0.050600000000000034
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,2037868115,0.15888888888888894,0.12566666666666668,-0.033222222222222264
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,197201656,0.16733333333333333,0.12222222222222223,-0.0451111111111111
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,315911652,0.16033333333333333,0.13555555555555557,-0.02477777777777776
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,1329807151,0.16288888888888892,0.12144444444444441,-0.041444444444444506
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,661500785,0.1531111111111111,0.12033333333333335,-0.03277777777777774
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,881911756,0.16622222222222222,0.12355555555555557,-0.042666666666666644
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,544969310,0.1502222222222222,0.12655555555555556,-0.02366666666666664
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,498275854,0.1718888888888889,0.11777777777777781,-0.05411111111111108
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,1700414243,0.17355555555555555,0.13,-0.04355555555555554
replay,slowheat_replay_hidden_beta_30_budget_0.25,task_aware_forgetting,303045716,0.15711111111111112,0.11000000000000003,-0.04711111111111109
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,2037868115,0.3013,0.33170000000000005,0.030400000000000038
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,197201656,0.3000999999999999,0.3349,0.03480000000000005
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,315911652,0.29900000000000004,0.32369999999999993,0.02469999999999989
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,1329807151,0.29869999999999997,0.3371,0.038400000000000045
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,661500785,0.30639999999999995,0.33819999999999995,0.031799999999999995
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,881911756,0.2947000000000001,0.3367,0.041999999999999926
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,544969310,0.3030999999999999,0.33309999999999995,0.030000000000000027
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,498275854,0.2906000000000001,0.3346,0.04399999999999993
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,1700414243,0.28700000000000003,0.33219999999999994,0.04519999999999991
replay,slowheat_replay_hidden_beta_30_budget_0.25,classifier_gap,303045716,0.3023,0.3419,0.03959999999999997
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,2037868115,16.04085643700091,25.74973903503269,9.708882598031778
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,197201656,15.961953398014884,25.63950907101389,9.677555672999006
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,315911652,16.017503855982795,25.641376470972318,9.623872614989523
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,1329807151,16.02773753600195,25.996790744015016,9.969053208013065
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,661500785,15.75777594401734,24.766622328956146,9.008846384938806
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,881911756,16.107676090032328,25.905344735016115,9.797668644983787
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,544969310,15.87371808901662,25.67665057902923,9.802932490012608
replay,slowheat_replay_hidden_beta_30_budget_0.25,elapsed_seconds,498275854,16.034182427974883,25.757648644968867,9.723466216993984
