method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
slowheat_distillation,0.195,0.9875,-0.9875,-0.19174999999999998,0.7994,0.23199999999999998,0.6044,4.557465656980639,102400,184320,183042910600,349514120,0,0
derpp,0.8048,0.23,-0.23,-0.19174999999999998,0.9843999999999999,0.009750000000000009,0.17959999999999998,2.695487027987838,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8406,0.1735,-0.1735,-0.19174999999999998,0.9826,0.007750000000000007,0.14200000000000002,4.360030002979329,143360,143360,202331580800,407300480,628800,8000
er_ace,0.7055999999999999,0.028499999999999998,0.496,-0.19174999999999998,0.9868,0.008500000000000008,0.2812000000000001,2.649921437026933,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.709,0.031,0.50825,-0.19049999999999997,0.9882,0.005500000000000005,0.2792,4.312251344992546,143360,143360,202331580800,407300480,628800,0
agem,0.197,0.9937499999999999,-0.9937499999999999,-0.19174999999999998,0.8702,0.15225,0.6732,2.742833147989586,143360,143360,201924280320,0,628800,0
ewc,0.1964,0.99125,-0.99125,-0.19174999999999998,0.6708000000000001,0.39825,0.47440000000000004,2.855984637979418,102400,102400,144834778290,603149490,0,0
si,0.196,0.992,-0.992,-0.19174999999999998,0.6904,0.374,0.4944,3.172782261011889,102400,102400,145402655880,1171027080,0,0
lwf_calibrated,0.1982,0.99275,-0.99275,-0.19174999999999998,0.889,0.12925,0.6908000000000001,2.271655318007106,102400,184320,182693396480,0,0,0
replay_balanced,0.7496,0.29925,-0.29925,-0.19174999999999998,0.9837999999999999,0.01200000000000001,0.23419999999999985,2.4459211330104154,143360,143360,201924280320,0,628800,0
replay_more_epochs,0.7334,0.32149999999999995,-0.32149999999999995,-0.19174999999999998,0.9772000000000001,0.01974999999999999,0.24380000000000002,4.975734617008129,286720,286720,403848560640,0,628800,0
replay_early_stopping,0.7504000000000001,0.28099999999999997,-0.28099999999999997,-0.19174999999999998,0.9827999999999999,0.004500000000000004,0.23239999999999983,1.5558052909909748,88064,88064,124039200768,0,628800,0
replay_global_lr_reduction,0.6786,0.36375,-0.36375,-0.19024999999999997,0.9732,0.005250000000000005,0.2946,2.3826963439933024,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7534,0.29025,-0.29025,-0.19174999999999998,0.9861999999999999,0.0050000000000000044,0.2327999999999999,4.198761740990449,143360,143360,202331580800,407300480,628800,0
slowheat_hidden_beta_30_budget_0.25,0.1944,0.9904999999999999,-0.9904999999999999,-0.19174999999999998,0.7342,0.31625000000000003,0.5398,3.2635230449959636,102400,102400,144576014720,344385920,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.7546,0.289,-0.289,-0.19174999999999998,0.9835999999999998,0.007500000000000007,0.22899999999999976,4.123040443984792,143360,143360,202331580800,407300480,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.752,0.2925,-0.2925,-0.19174999999999998,0.9794,0.013250000000000012,0.22740000000000005,4.839156728005037,143360,143360,202338347400,414067080,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8336,0.17699999999999996,-0.17699999999999996,-0.19174999999999998,0.9861999999999999,0.0050000000000000044,0.15259999999999985,4.2477665090118535,143360,143360,202331580800,407300480,628800,0
