method,final_average_accuracy,average_forgetting,backward_transfer,forward_transfer,task_aware_final_accuracy,task_aware_forgetting,classifier_gap,elapsed_seconds,learner_examples_processed,total_model_examples_processed,estimated_total_flops,estimated_overhead_flops,replay_memory_bytes,stored_logits_bytes
derpp,0.8248,0.20575000000000002,-0.20575000000000002,-0.23175,0.9827999999999999,0.01200000000000001,0.15799999999999992,2.7149840880010743,143360,143360,201924280320,0,628800,8000
slowheat_derpp_hidden_beta_30_budget_0.25,0.8592000000000001,0.14624999999999996,-0.14624999999999996,-0.23175,0.9856,0.004750000000000004,0.12639999999999996,4.30887965898728,143360,143360,202331580800,407300480,628800,8000
er_ace,0.7078,0.05375000000000002,0.4535,-0.23175,0.9822,0.013000000000000012,0.2744,2.6795634549926035,143360,143360,201924280320,0,628800,0
slowheat_er_ace_hidden_beta_30_budget_0.25,0.6852,0.07275000000000001,0.4515,-0.23175,0.9848000000000001,0.005750000000000005,0.2996000000000001,4.248081405996345,143360,143360,202331580800,407300480,628800,0
agem,0.1966,0.99225,-0.99225,-0.23099999999999998,0.9002000000000001,0.11300000000000002,0.7036000000000001,2.740126983000664,143360,143360,201924280320,0,628800,0
ewc,0.1956,0.9914999999999999,-0.9914999999999999,-0.23175,0.6517999999999999,0.42125,0.45619999999999994,2.9172043690050486,102400,102400,144834778290,603149490,0,0
si,0.19619999999999999,0.992,-0.992,-0.23175,0.7587999999999999,0.28875000000000006,0.5626,3.2160957450105343,102400,102400,145402655880,1171027080,0,0
lwf_calibrated,0.19519999999999998,0.9915,-0.9915,-0.23175,0.8248000000000001,0.20450000000000002,0.6296000000000002,2.265862975997152,102400,184320,182693396480,0,0,0
replay_balanced,0.7656,0.27674999999999994,-0.27674999999999994,-0.23175,0.984,0.010000000000000009,0.21840000000000004,2.484479528007796,143360,143360,201924280320,0,628800,0
replay_more_epochs,0.751,0.29774999999999996,-0.29774999999999996,-0.22825,0.9815999999999999,0.014250000000000013,0.23059999999999992,4.955298474000301,286720,286720,403848560640,0,628800,0
replay_early_stopping,0.7742000000000001,0.2607499999999999,-0.2607499999999999,-0.245,0.9836,0.007750000000000007,0.20939999999999992,1.9636593500035815,109568,109568,154327842816,0,628800,0
replay_global_lr_reduction,0.6612,0.38350000000000006,-0.38350000000000006,-0.22599999999999998,0.974,0.004500000000000004,0.31279999999999997,2.485353229014436,143360,143360,201924280320,0,628800,0
slowheat_replay_hidden_beta_30_budget_0.25,0.7676000000000001,0.26875000000000004,-0.26875000000000004,-0.23175,0.9805999999999999,0.008500000000000008,0.21299999999999986,4.1118402240099385,143360,143360,202331580800,407300480,628800,0
slowheat_hidden_beta_30_budget_0.25,0.1948,0.9905,-0.9905,-0.23175,0.8540000000000001,0.16649999999999998,0.6592000000000001,3.2444921050046105,102400,102400,144576014720,344385920,0,0
slowheat_replay_hidden_adaptive_beta_30_budget_0.25,0.7586,0.28099999999999997,-0.28099999999999997,-0.23175,0.9822000000000001,0.006750000000000006,0.22360000000000002,4.100613656977657,143360,143360,202331580800,407300480,628800,0
slowheat_replay_partial_output_beta_30_budget_0.25,0.7575999999999999,0.27849999999999997,-0.27849999999999997,-0.23175,0.9789999999999999,0.01050000000000001,0.22139999999999993,4.869656113005476,143360,143360,202338347400,414067080,628800,0
slowheat_replay_hidden_beta_30_budget_0.25_calibrated,0.8368,0.17074999999999999,-0.17074999999999999,-0.23175,0.9805999999999999,0.008500000000000008,0.14379999999999993,4.309505909011932,143360,143360,202331580800,407300480,628800,0
